order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address
ORD-20260301-00000;ORD-20260301-00000-1;2026-03-01 09:17:57;C013619;S0028;P004722;1;76,11;3,81;EUR;FR;CARD; DELIVERED ;115 allée des Peupliers, 31000 Toulouse
ORD-20260301-00000;ORD-20260301-00000-2;2026-03-01 09:17:57;C013619;S0160;P006349;2;49,97;0,00;EUR;FR;CARD;delivered;115 allée des Peupliers, 31000 Toulouse
ORD-20260301-00000;ORD-20260301-00000-3;2026-03-01 09:17:57;C013619;S0228;P002749;2;45,65;9,13;EUR;FR;CARD;Delivered;115 allée des Peupliers, 31000 Toulouse
ORD-20260301-00001;ORD-20260301-00001-1;2026-03-01 13:49:14;C000280;S0269;P003980;2;85,09;0,00;EUR;ES;TRANSFER;SHIPPED;16 rue de la République, 08001 Barcelone
ORD-20260301-00001;ORD-20260301-00001-2;2026-03-01 13:49:14;C000280;S0267;P003002;1;22,06;0,00;EUR;ES;TRANSFER;SHIPPED;16 rue de la République, 08001 Barcelone
ORD-20260301-00001;ORD-20260301-00001-3;2026-03-01 13:49:14;C000280;S0317;P006590;1;11,83;1,18;EUR;ES;TRANSFER;SHIPPED;16 rue de la République, 08001 Barcelone
ORD-20260301-00001;ORD-20260301-00001-4;2026-03-01 13:49:14;C000280;S0294;P002994;1;25,82;3,87;EUR;ES;TRANSFER;shipped;16 rue de la République, 08001 Barcelone
ORD-20260301-00002;ORD-20260301-00002-1;2026-03-01 16:54:53;C009016;S0274;P005359;1;143,71;7,19;EUR;FR;CARD;DELIVERED;54 cours Gambetta, 75011 Paris
ORD-20260301-00003;ORD-20260301-00003-1;2026-03-01 14:56:21;C012431;S0148;P003908;4;173,93;69,57;EUR;DE;PAYPAL;DELIVERED;100 chemin des Vignes, 20095 Hambourg
ORD-20260301-00003;ORD-20260301-00003-2;2026-03-01 14:56:21;C012431;S0204;P003562;1;19,05;0,95;EUR;DE;PAYPAL;DELIVERED;100 chemin des Vignes, 20095 Hambourg
ORD-20260301-00003;ORD-20260301-00003-3;2026-03-01 14:56:21;C012431;S0255;P000839;1;166,14;24,92;EUR;DE;PAYPAL;DELIVERED;100 chemin des Vignes, 20095 Hambourg
ORD-20260301-00003;ORD-20260301-00003-4;2026-03-01 14:56:21;C012431;S0187;P006601;3;162,32;48,70;EUR;DE;PAYPAL;DELIVERED;100 chemin des Vignes, 20095 Hambourg
ORD-20260301-00004;ORD-20260301-00004-1;2026-03-01 15:33:29;C001693;S0324;P006811;1;82,61;0,00;EUR;ES;CARD;DELIVERED;86 allée des Peupliers, 08001 Barcelone
ORD-20260301-00005;ORD-20260301-00005-1;2026-03-01 19:33:16;C006310;S0495;P003504;1;169,59;16,96;EUR;ES;CARD;CANCELLED;128 boulevard Saint-Michel, 28001 Madrid
ORD-20260301-00006;ORD-20260301-00006-1;2026-03-01 13:24:55;C022368;S0001;P001879;1;16,97;0,85;EUR;BE;PAYPAL;SHIPPED;47 rue Victor Hugo, 2000 Anvers
ORD-20260301-00007;ORD-20260301-00007-1;2026-03-01 13:32:06;C016019;S0059;P007666;1;74,86;11,23;EUR;FR;CARD;RETURNED;47 allée des Peupliers, 75011 Paris
ORD-20260301-00007;ORD-20260301-00007-2;2026-03-01 13:32:06;C016019;S0471;P007912;1;77,79;3,89;EUR;FR;CARD;RETURNED;47 allée des Peupliers, 75011 Paris
ORD-20260301-00008;ORD-20260301-00008-1;2026-03-01 12:43:50;C005458;S0233;P001317;4;143,03;0,00;EUR;FR;CARD;RETURNED;131 rue du Général Leclerc, 59000 Lille
ORD-20260301-00008;ORD-20260301-00008-2;2026-03-01 12:43:50;C005458;S0360;P004567;1;44,87;4,49;EUR;FR;CARD;RETURNED;131 rue du Général Leclerc, 59000 Lille
ORD-20260301-00008;ORD-20260301-00008-3;2026-03-01 12:43:50;C005458;S0529;P005076;1;10,01;0,00;EUR;FR;CARD;RETURNED;131 rue du Général Leclerc, 59000 Lille
ORD-20260301-00008;ORD-20260301-00008-4;2026-03-01 12:43:50;C005458;S0418;P005673;1;20,83;0,00;EUR;FR;CARD;returned;131 rue du Général Leclerc, 59000 Lille
ORD-20260301-00009;ORD-20260301-00009-1;2026-03-01 14:27:08;C014231;S0540;P000138;1;25,97;0,00;EUR;FR;PAYPAL; PENDING ;161 place de l'Église, 75011 Paris
ORD-20260301-00009;ORD-20260301-00009-2;2026-03-01 14:27:08;C014231;S0063;P001093;2;30,17;0,00;EUR;FR;PAYPAL;pending;161 place de l'Église, 75011 Paris
ORD-20260301-00010;ORD-20260301-00010-1;2026-03-01 11:01:14;C011016;S0119;P003262;1;31,46;0,00;EUR;ES;PAYPAL;DELIVERED;16 impasse du Moulin, 08001 Barcelone
ORD-20260301-00011;ORD-20260301-00011-1;2026-03-01 07:44:35;C010634;S0065;P005215;1;74,46;3,72;EUR;BE;PAYPAL;DELIVERED;115 cours Gambetta, 1000 Bruxelles
ORD-20260301-00011;ORD-20260301-00011-2;2026-03-01 07:44:35;C010634;S0028;P004813;1;212,26;0,00;EUR;BE;PAYPAL;DELIVERED;115 cours Gambetta, 1000 Bruxelles
ORD-20260301-00011;ORD-20260301-00011-3;2026-03-01 07:44:35;C010634;S0202;P000583;1;19,03;2,85;EUR;BE;PAYPAL;DELIVERED;115 cours Gambetta, 1000 Bruxelles
ORD-20260301-00012;ORD-20260301-00012-1;2026-03-01 17:08:51;C023603;S0346;P005357;2;35,65;7,13;EUR;FR;CARD; DELIVERED ;4 allée des Peupliers, 13008 Marseille
ORD-20260301-00012;ORD-20260301-00012-2;2026-03-01 17:08:51;C023603;S0157;P002333;2;97,46;0,00;EUR;FR;CARD;DELIVERED;4 allée des Peupliers, 13008 Marseille
ORD-20260301-00013;ORD-20260301-00013-1;2026-03-01 16:27:39;C013632;S0119;P004876;3;15,42;6,94;EUR;FR;CARD;DELIVERED;134 cours Gambetta, 59000 Lille
ORD-20260301-00013;ORD-20260301-00013-2;2026-03-01 16:27:39;C013632;S0524;P006754;2;20,98;0,00;EUR;FR;CARD;DELIVERED;134 cours Gambetta, 59000 Lille
ORD-20260301-00014;ORD-20260301-00014-1;2026-03-01 15:36:58;C013480;S0013;P003061;1;195,51;0,00;EUR;FR;PAYPAL;DELIVERED;92 avenue des Tilleuls, 67000 Strasbourg
ORD-20260301-00015;ORD-20260301-00015-1;2026-03-01 17:57:16;C002363;S0480;P002656;1;74,06;7,41;EUR;FR;PAYPAL;shipped;6 impasse du Moulin, 75011 Paris
ORD-20260301-00015;ORD-20260301-00015-2;2026-03-01 17:57:16;C002363;S0504;P001780;1;135,42;0,00;EUR;FR;PAYPAL;Shipped;6 impasse du Moulin; Batiment A; 75011 Paris
ORD-20260301-00016;ORD-20260301-00016-1;2026-03-01 08:28:15;C000557;S0464;P005827;2;30,73;0,00;EUR;FR;CARD;PENDING;13 quai des Chartrons, 69003 Lyon
ORD-20260301-00017;ORD-20260301-00017-1;2026-03-01 18:58:25;C024898;S0136;P005062;1;71,30;7,13;EUR;IT;CARD;SHIPPED;42 rue de la République, 20121 Milan
ORD-20260301-00017;ORD-20260301-00017-2;2026-03-01 18:58:25;C024898;S0024;P002056;1;42,11;4,21;EUR;IT;CARD;SHIPPED;42 rue de la République, 20121 Milan
ORD-20260301-00018;ORD-20260301-00018-1;2026-03-01 16:17:56;C010177;S0462;P002549;1;80,58;4,03;EUR;FR;CARD;DELIVERED;9 chemin des Vignes, 33000 Bordeaux
ORD-20260301-00018;ORD-20260301-00018-2;2026-03-01 16:17:56;C010177;S0268;P006655;1;26,41;0,00;EUR;FR;CARD;Delivered;9 chemin des Vignes, 33000 Bordeaux
ORD-20260301-00019;ORD-20260301-00019-1;2026-03-01 15:13:02;C004912;S0316;P007859;1;46,22;4,62;EUR;ES;PAYPAL;DELIVERED;104 rue de la République, 08001 Barcelone
ORD-20260301-00019;ORD-20260301-00019-2;2026-03-01 15:13:02;C004912;S0588;P003275;1;52,42;2,62;EUR;ES;PAYPAL;DELIVERED;104 rue de la République, 08001 Barcelone
ORD-20260301-00019;ORD-20260301-00019-3;2026-03-01 15:13:02;C004912;S0533;P002129;3;23,81;0,00;EUR;ES;PAYPAL;DELIVERED;104 rue de la République, 08001 Barcelone
ORD-20260301-00019;ORD-20260301-00019-4;2026-03-01 15:13:02;C004912;S0350;P004885;1;25,41;2,54;EUR;ES;PAYPAL;DELIVERED;104 rue de la République, 08001 Barcelone
ORD-20260301-00020;ORD-20260301-00020-1;2026-03-01 12:19:03;C003550;S0259;P006846;1;174,99;0,00;EUR;FR;PAYPAL;DELIVERED;121 chemin des Vignes, 44000 Nantes
ORD-20260301-00021;ORD-20260301-00021-1;2026-03-01 12:38:29;C018955;S0459;P002572;2;4,55;0,00;EUR;DE;CARD; DELIVERED ;60 rue Victor Hugo, 10115 Berlin
ORD-20260301-00021;ORD-20260301-00021-2;2026-03-01 12:38:29;C018955;S0228;P992465;2;52,31;10,46;EUR;DE;CARD;DELIVERED;60 rue Victor Hugo, 10115 Berlin
ORD-20260301-00021;ORD-20260301-00021-3;2026-03-01 12:38:29;C018955;S0254;P005135;2;115,43;11,54;EUR;DE;CARD;delivered;60 rue Victor Hugo, 10115 Berlin
ORD-20260301-00021;ORD-20260301-00021-4;2026-03-01 12:38:29;C018955;S0052;P004742;1;87,27;4,36;EUR;DE;CARD;DELIVERED;60 rue Victor Hugo, 10115 Berlin
ORD-20260301-00022;ORD-20260301-00022-1;2026-03-01 07:40:44;C008218;S0388;P002780;1;229,37;0,00;EUR;ES;APPLEPAY;DELIVERED;108 boulevard Saint-Michel, 08001 Barcelone
ORD-20260301-00022;ORD-20260301-00022-2;2026-03-01 07:40:44;C008218;S0420;P005074;1;145,37;0,00;EUR;ES;APPLEPAY;DELIVERED;108 boulevard Saint-Michel, 08001 Barcelone
ORD-20260301-00023;ORD-20260301-00023-1;2026-03-01 07:22:33;C009670;S0575;P003670;1;26,27;1,31;EUR;FR;CARD;DELIVERED;168 impasse du Moulin, 31000 Toulouse
ORD-20260301-00023;ORD-20260301-00023-2;2026-03-01 07:22:33;C009670;S0451;P006890;1;24,83;0,00;EUR;FR;CARD;delivered;168 impasse du Moulin, 31000 Toulouse
ORD-20260301-00024;ORD-20260301-00024-1;2026-03-01 08:31:38;C000887;S0055;P001054;1;43,71;0,00;EUR;FR;CARD;SHIPPED;134 rue du Général Leclerc, 69003 Lyon
ORD-20260301-00024;ORD-20260301-00024-2;2026-03-01 08:31:38;C000887;S0248;P001068;1;82,18;0,00;EUR;FR;CARD;SHIPPED;134 rue du Général Leclerc, 69003 Lyon
ORD-20260301-00025;ORD-20260301-00025-1;2026-03-01 16:42:07;C001043;S0206;P006395;1;45,24;6,79;EUR;ES;CARD;DELIVERED;22 place de l'Église, 28001 Madrid
ORD-20260301-00025;ORD-20260301-00025-2;2026-03-01 16:42:07;C001043;S0477;P007844;2;84,82;8,48;EUR;ES;CARD;DELIVERED;22 place de l'Église, 28001 Madrid
ORD-20260301-00025;ORD-20260301-00025-3;2026-03-01 16:42:07;C001043;S0459;P007017;2;11,55;2,31;EUR;ES;CARD;DELIVERED;22 place de l'Église, 28001 Madrid
ORD-20260301-00025;ORD-20260301-00025-4;2026-03-01 16:42:07;C001043;S0545;P003773;1;131,05;0,00;EUR;ES;CARD;DELIVERED;22 place de l'Église, 28001 Madrid
ORD-20260301-00026;ORD-20260301-00026-1;2026-03-01 16:22:46;C021232;S0563;P002427;1;262,38;0,00;EUR;FR;PAYPAL;RETURNED;30 avenue des Tilleuls, 33000 Bordeaux
ORD-20260301-00027;ORD-20260301-00027-1;2026-03-01 07:16:47;C004719;S0130;P000246;2;12,38;0,00;EUR;ES;GIFTCARD;DELIVERED;78 rue du Général Leclerc, 28001 Madrid
ORD-20260301-00027;ORD-20260301-00027-2;2026-03-01 07:16:47;C004719;S0410;P004257;3;25,45;0,00;EUR;ES;GIFTCARD;DELIVERED;78 rue du Général Leclerc, 28001 Madrid
ORD-20260301-00028;ORD-20260301-00028-1;2026-03-01 17:09:28;C003768;S0538;P005345;1;46,83;2,34;EUR;FR;CARD;DELIVERED;10 allée des Peupliers, 13008 Marseille
ORD-20260301-00028;ORD-20260301-00028-2;2026-03-01 17:09:28;C003768;S0544;P002946;1;230,63;23,06;EUR;FR;CARD; DELIVERED ;10 allée des Peupliers, 13008 Marseille
ORD-20260301-00028;ORD-20260301-00028-3;2026-03-01 17:09:28;C003768;S0544;P006648;2;35,31;7,06;EUR;FR;CARD;Delivered;10 allée des Peupliers, 13008 Marseille
ORD-20260301-00029;ORD-20260301-00029-1;2026-03-01 06:04:11;C018717;S0218;P002565;2;91,24;0,00;EUR;IT;CARD;SHIPPED;131 rue du Général Leclerc, 20121 Milan
ORD-20260301-00030;ORD-20260301-00030-1;2026-03-01 07:55:58;C007683;S0071;P004413;2;169,78;16,98;EUR;IT;CARD;DELIVERED;24 rue du Général Leclerc, 00184 Rome
ORD-20260301-00031;ORD-20260301-00031-1;2026-03-01 18:23:37;C001016;S0403;P006142;1;75,02;0,00;EUR;BE;CARD;delivered;175 place de l'Église, 4000 Liège
ORD-20260301-00032;ORD-20260301-00032-1;2026-03-01 15:51:52;C012255;S0096;P005708;1;23,72;3,56;EUR;ES;CARD;DELIVERED;76 rue de la République, 46001 Valence
ORD-20260301-00032;ORD-20260301-00032-2;2026-03-01 15:51:52;C012255;S0187;P005070;1;140,76;0,00;EUR;ES;CARD;DELIVERED;76 rue de la République, 46001 Valence
ORD-20260301-00032;ORD-20260301-00032-3;2026-03-01 15:51:52;C012255;S0114;P006332;1;32,02;4,80;EUR;ES;CARD;DELIVERED;76 rue de la République, 46001 Valence
ORD-20260301-00032;ORD-20260301-00032-4;2026-03-01 15:51:52;C012255;S0294;P005146;3;147,97;66,59;EUR;ES;CARD;DELIVERED;76 rue de la République, 46001 Valence
ORD-20260301-00033;ORD-20260301-00033-1;2026-03-01 13:26:21;C006347;S0065;P003535;1;20,88;0,00;EUR;FR;PAYPAL;DELIVERED;33 chemin des Vignes, 31000 Toulouse
ORD-20260301-00033;ORD-20260301-00033-2;2026-03-01 13:26:21;C006347;S0530;P001033;4;83,03;16,61;EUR;FR;PAYPAL;Delivered;33 chemin des Vignes, 31000 Toulouse
ORD-20260301-00034;ORD-20260301-00034-1;2026-03-01 12:25:37;C008896;S0282;P000987;1;71,84;7,18;EUR;DE;PAYPAL;delivered;22 rue de la République, 10115 Berlin
ORD-20260301-00034;ORD-20260301-00034-2;2026-03-01T12:13;C008896;S0598;P002267;1;58,11;0,00;EUR;DE;PAYPAL;DELIVERED;22 rue de la République, 10115 Berlin
ORD-20260301-00034;ORD-20260301-00034-3;2026-03-01 12:25:37;C008896;S0048;P003902;2;84,95;0,00;EUR;DE;PAYPAL; DELIVERED ;22 rue de la République, 10115 Berlin
ORD-20260301-00034;ORD-20260301-00034-4;2026-03-01 12:25:37;C008896;S0320;P000885;1;58,65;0,00;EUR;DE;PAYPAL;Delivered;22 rue de la République, 10115 Berlin
ORD-20260301-00035;ORD-20260301-00035-1;2026-03-01 14:09:37;C008174;S0478;P007156;3;36,35;0,00;EUR;ES;CARD;RETURNED;47 rue Victor Hugo, 08001 Barcelone
ORD-20260301-00035;ORD-20260301-00035-2;2026-03-01 14:09:37;C991098;S0077;P002299;4;34,54;6,91;EUR;ES;CARD;RETURNED;47 rue Victor Hugo, 08001 Barcelone
ORD-20260301-00036;ORD-20260301-00036-1;2026-03-01 13:00:41;C005932;S0077;P002455;1;122,58;0,00;EUR;FR;PAYPAL; DELIVERED ;13 impasse du Moulin, 33000 Bordeaux
ORD-20260301-00036;ORD-20260301-00036-2;2026-03-01 13:00:41;C005932;S0248;P003308;1;238,75;0,00;EUR;FR;PAYPAL;DELIVERED;13 impasse du Moulin, 33000 Bordeaux
ORD-20260301-00037;ORD-20260301-00037-1;2026-03-01 16:19:04;C006564;S0130;P001039;1;72,14;7,21;EUR;NL;PAYPAL;DELIVERED;162 avenue des Tilleuls, 1011 Amsterdam
ORD-20260301-00037;ORD-20260301-00037-2;2026-03-01 16:19:04;C006564;S0010;P005838;1;66,62;0,00;EUR;NL;PAYPAL; DELIVERED ;162 avenue des Tilleuls, 1011 Amsterdam
ORD-20260301-00038;ORD-20260301-00038-1;2026-03-01 16:33:09;C020021;S0408;P000995;4;19,81;0,00;EUR;FR;CARD; DELIVERED ;152 rue du Général Leclerc, 13008 Marseille
ORD-20260301-00039;ORD-20260301-00039-1;2026-03-01 14:57:17;C019067;S0225;P004381;3;34,29;0,00;EUR;DE;CARD;DELIVERED;10 cours Gambetta, 20095 Hambourg
ORD-20260301-00039;ORD-20260301-00039-2;2026-03-01 14:57:17;C019067;S0481;P003338;1;138,55;6,93;EUR;DE;CARD;DELIVERED;10 cours Gambetta, 20095 Hambourg
ORD-20260301-00039;ORD-20260301-00039-3;2026-03-01 14:57:17;C019067;S0299;P000673;1;91,47;9,15;EUR;DE;CARD;DELIVERED;10 cours Gambetta, 20095 Hambourg
